"Time","ankleAngleVel","kneeAngleVel","HipAngleVel","MetheadVel.X","MetheadVel.Z","heelVel.Z","lateralMalleoleiVel.Z","kneeMarkerVel.Z","hipMarkerVel.Z","footRotationAngle","hipAbdAdd","ankleAngle","kneeAngle","hipFlex","trunk.X","hip.X","knee.X","lateralMalleolei.X","heel.X","Methead.X","trunk.Y","hip.Y","knee.Y","lateralMalleolei.Y","heel.Y","Methead.Y","trunk.Z","hip.Z","knee.Z","lateralMalleolei.Z","heel.Z","Methead.Z"
3.295,-38.95,42.43,-138.81,0.3835,-0.5518,-0.4606,-0.4794,-0.4027,-0.1648,1.13,144.3,-17.4,27.1,144.1,2077.9,2074.56,2189.2,2229.02,2225.28,2291.36,408.72,401.11,397.19,381.16,377.31,378.61,423.5,371.89,245.22,101.21,74.25,71.76
3.3,-45.16,92.5,-161.23,0.2449,-0.5173,-0.4627,-0.5079,-0.3989,-0.1582,1.83,145.1,-17.5,27.5,144.9,2081.74,2078.89,2192.57,2230.28,2226.34,2292.33,408.11,400.71,398.31,383.46,379.55,381.66,422.87,371.09,243.55,98.51,71.45,67.71
3.305,2.47,122.36,-177.71,0.1413,-0.4663,-0.4442,-0.5154,-0.3999,-0.1458,2.44,145.9,-17.8,28.1,145.6,2085.64,2083.19,2195.75,2231,2226.64,2292.44,407.51,400.32,399.67,385.82,381.83,384.64,422.2,370.26,241.91,95.54,68.51,63.24
3.31,126.19,131.29,-179.02,0.0611,-0.4175,-0.4148,-0.504,-0.4093,-0.135,3.11,146.8,-18.1,28.8,146.4,2089.6,2087.65,2198.89,2231.28,2226.29,2291.91,406.92,400.25,401.15,387.89,383.79,387.35,421.53,369.52,240.15,92.51,65.48,58.43
3.315,302.65,119.84,-180.86,0.0066,-0.3607,-0.3738,-0.4733,-0.4181,-0.1289,3.61,147.5,-17.3,29.5,147,2093.5,2091.86,2201.86,2231.18,2225.23,2290.81,406.51,399.74,402.68,389.94,385.64,389.78,420.77,368.82,238.17,89.27,62.59,55
3.32,445.82,87.67,-203.75,-0.0269,-0.291,-0.3191,-0.4293,-0.4193,-0.1242,3.96,148.3,-15,30.1,147.7,2097.37,2096.03,2204.46,2230.57,2224.12,2289.91,405.54,399.06,404.16,391.7,387.14,391.7,420.17,368.22,236.04,86.18,60.42,54.03
3.325,472.64,38.6,-222.94,-0.043,-0.2112,-0.2618,-0.372,-0.3969,-0.1208,4.16,149.1,-11.7,30.5,148.3,2101.2,2100,2206.84,2229.99,2223.16,2289.27,404.74,398.47,405.2,393.25,388.48,393.29,419.5,367.72,233.66,83.47,59.04,55.15
3.33,393.21,-9.77,-236.28,-0.0403,-0.1277,-0.2051,-0.3085,-0.3512,-0.1116,4.16,150.3,-9.2,30.5,149.5,2104.97,2104.35,2208.86,2229.46,2222.83,2289.22,403.82,397.74,406.44,394.8,389.68,394.51,418.8,367.31,231.14,81.61,58.49,56.48
3.335,252.72,-22.03,-226.05,-0.0222,-0.0426,-0.1542,-0.2409,-0.2902,-0.0978,4.08,151.3,-7.9,30.3,150.3,2108.94,2108.53,2210.77,2229.55,2222.8,2289.4,403.09,397.33,407.85,396.27,390.49,395.24,418.03,366.85,228.51,80.45,58.17,57
3.34,175.21,22.54,-185.76,0.0073,0.0129,-0.1019,-0.1706,-0.2226,-0.0722,4.33,152.3,-7.1,29.9,151.2,2112.94,2112.82,2212.67,2229.96,2223.03,2289.71,402.53,396.93,408.97,397.05,390.87,395.91,417.3,366.29,226.03,79.91,58.05,57.12
3.345,170.68,112.16,-153.68,0.0315,0.0191,-0.0613,-0.1041,-0.1552,-0.0404,3.72,153,-6.7,30.1,151.8,2117.2,2117.19,2215.26,2230.72,2223.12,2290.02,401.84,396.27,409.85,397.6,391.63,395.97,416.7,365.69,224.25,79.75,58.29,57.22
3.35,205.95,213.15,-128.23,0.0458,-0.0161,-0.0399,-0.0495,-0.0854,-0.0052,3.57,153.6,-5.7,31,152.4,2121.37,2121.78,2218.79,2231.37,2223.42,2290.18,401.25,395.91,410.21,397.79,391.8,395.96,416.23,365.05,223.7,79.91,58.36,57.15
3.355,231.13,279.31,-137,0.0502,-0.0543,-0.0345,-0.0105,-0.0148,0.0289,3.52,154.2,-4.5,32.5,152.8,2125.44,2126.48,2223.07,2232.12,2223.78,2290.42,400.62,395.33,410.66,398.15,391.62,395.72,416.07,364.68,224.35,80.11,58.25,56.86
3.36,213.55,287.23,-149.21,0.0479,-0.0712,-0.0352,0.0131,0.0528,0.0674,3.75,154.8,-3,34.2,153.5,2129,2130.85,2227.41,2232.74,2224.29,2290.8,399.98,395.01,410.58,397.9,391.15,395.51,416.43,364.64,225.64,80.46,57.77,56.3
3.365,169.64,242.64,-148.18,0.0418,-0.0766,-0.0359,0.0243,0.1114,0.108,3.72,155.5,-2.1,35.7,154.1,2131.77,2134.61,2231.24,2233.25,2224.86,2291.17,399.19,394.26,410.28,397.68,390.92,395.23,417.03,365.21,227.04,80.74,57.5,55.65
3.37,112.1,179.51,-110.08,0.0346,-0.0784,-0.0435,0.0253,0.147,0.1519,3.67,156.2,-1.4,36.7,154.9,2133.83,2137.6,2234.36,2233.57,2225.08,2291.48,398.56,393.79,409.62,397.45,390.63,394.88,417.87,366.2,228.28,80.98,57.35,54.98
3.375,80.94,117.15,-45.53,0.0311,-0.0776,-0.047,0.017,0.1555,0.1901,3.65,156.5,-1.1,37.4,155.2,2135.4,2139.57,2236.8,2234.26,2225.39,2291.56,398.08,393.51,408.8,397.11,390.47,394.69,418.6,367.46,229.39,81,57.05,54.34
3.38,61.62,62.36,56.67,0.0273,-0.0713,-0.0468,0.0082,0.1361,0.2242,3.96,156.4,-0.8,37.8,155.1,2136.83,2141.02,2238.52,2234.57,2225.32,2291.73,397.84,392.92,407.91,396.93,389.97,394.57,419.53,368.76,230.4,81.09,56.77,53.76
3.385,50.08,10.33,144.65,0.0195,-0.0606,-0.0398,-0.0046,0.1017,0.2466,4.03,155.9,-0.4,38,154.6,2138.1,2141.71,2239.69,2234.84,2225.47,2291.79,397.33,392.53,406.97,396.64,389.73,394.4,420.37,370.22,231.15,81.1,56.42,53.45
3.39,35.06,-43.25,201.85,0.013,-0.0482,-0.041,-0.0144,0.062,0.257,4.03,154.9,-0.2,38,153.7,2139.67,2142.15,2240.23,2234.69,2225.53,2291.8,397.04,391.93,405.72,396.27,389.64,394.31,421.37,371.68,231.6,81.13,56.25,53.29
3.395,19.3,-87.94,207.1,0.0076,-0.0366,-0.0436,-0.0225,0.0258,0.256,4.18,153.8,-0.1,37.6,152.5,2141.37,2142.42,2240.45,2234.82,2225.56,2291.74,396.65,391.31,404.52,395.97,389.37,394.2,422.43,373.28,231.6,81.01,56.12,53.29
3.4,5.08,-127.63,172.8,0.0061,-0.0253,-0.044,-0.0251,-0.0053,0.2515,4.84,152.7,-0.1,36.9,151.6,2143.4,2142.92,2240.34,2234.98,2225.22,2291.73,396.05,390.8,403.35,395.81,388.55,394.18,423.7,374.56,231.48,80.76,56.01,53.27
3.405,12.34,-145.35,103.66,5e-04,-0.015,-0.0394,-0.0307,-0.0347,0.2481,5.06,152.2,-0.1,36.3,151,2145.24,2143.77,2240.24,2235.06,2225.11,2291.79,395.56,390.19,402.54,395.64,388.2,394.11,424.87,375.89,231.16,80.52,55.91,53.29
3.41,24.6,-150.51,27.06,-0.0029,-0.0095,-0.0358,-0.0355,-0.0572,0.2448,5.16,151.8,-0.1,35.4,150.7,2147.34,2144.93,2240.02,2235.16,2225.13,2291.77,395.14,389.69,401.47,395.18,388.07,394.08,426.03,376.96,230.73,80.23,55.78,53.27
3.415,41.42,-149.56,-35.45,-0.0044,-0.0076,-0.0336,-0.039,-0.0729,0.2402,4.97,151.8,0.2,34.7,150.8,2149.5,2146.51,2240.03,2235.05,2225.08,2291.82,394.68,389.25,400.55,395.09,388.17,393.98,427.1,378.06,230.14,80.02,55.45,53.24
3.42,47.59,-151.22,-122.14,-0.0063,-0.0095,-0.0322,-0.0387,-0.0765,0.2303,4.99,152.2,0.4,33.9,151.1,2151.74,2148.44,2240.1,2234.91,2224.89,2291.86,394.54,388.71,399.74,395.01,388.09,393.94,428.2,379,229.57,79.85,55.17,53.15
3.425,45.51,-160.24,-213.15,-0.0083,-0.0111,-0.0303,-0.0345,-0.0754,0.221,5.08,152.9,0.8,33.3,151.6,2153.9,2150.69,2240.35,2234.72,2224.67,2291.87,393.89,387.52,398.78,394.87,387.88,393.86,429.2,380.03,229.13,79.74,54.85,53.08
3.43,42.29,-169.85,-324.28,-0.0103,-0.013,-0.0306,-0.0298,-0.0691,0.2116,5.04,154,0.9,32.4,152.7,2156.1,2153.34,2240.55,2234.61,2224.89,2291.76,393.52,386.94,397.92,394.6,387.86,393.76,430.17,381.16,228.67,79.55,54.8,53.01
3.435,29.03,-180.65,-408.46,-0.0101,-0.0128,-0.0289,-0.0228,-0.06,0.2068,4.72,155.5,1.1,31.5,154.1,2158.3,2156.33,2240.75,2234.45,2224.99,2291.65,392.85,386.5,397.27,394.18,388.2,393.7,431,382.46,228.29,79.32,54.63,52.97
3.44,29.31,-172.81,-433.55,-0.0111,-0.0116,-0.0229,-0.0184,-0.045,0.188,4.9,157.1,1.3,30.5,156.1,2160.4,2159.33,2241.02,2234.22,2225.06,2291.58,392.35,387.21,396.35,394.01,387.99,393.69,431.8,383.69,227.96,79.18,54.57,52.91
3.445,25.91,-160.12,-417.91,-0.0135,-0.0086,-0.018,-0.0156,-0.0285,0.1583,4.91,158.9,1.4,29.6,157.9,2162.24,2162.17,2241.1,2233.93,2224.95,2291.43,391.71,387.25,395.77,393.78,387.98,393.69,432.43,384.8,227.78,79.08,54.51,52.82
3.45,25.86,-148.12,-391.23,-0.0145,-0.0074,-0.0122,-0.0135,-0.0137,0.1213,4.42,160.3,1.4,28.9,159.4,2164.14,2164.88,2241.22,2233.6,2224.9,2291.32,390.99,386.79,395.37,393.63,388.37,393.5,433.03,385.61,227.7,79.04,54.5,52.72
3.455,30.89,-110.36,-278.78,-0.0136,-0.0068,-0.0119,-0.0097,-9e-04,0.0936,4.09,161.7,1.6,28.3,160.6,2165.87,2167.35,2241.36,2233.36,2224.84,2291.27,390.44,386.24,394.94,393.59,388.62,393.37,433.4,386.47,227.7,79.03,54.38,52.64
3.46,40.01,-56.53,-106.73,-0.0128,-0.0056,-0.0097,-0.0075,0.0099,0.0682,3.97,163.2,1.8,27.6,162.2,2167.57,2170.01,2241.65,2233.27,2224.8,2291.27,389.92,385.96,394.36,393.48,388.69,393.3,433.77,387.3,227.73,79.09,54.34,52.63
3.465,44.23,20.39,129.79,-0.0116,-0.0037,-0.0093,-0.0055,0.0181,0.0467,3.79,163.2,2,27.4,162.3,2169.13,2171.36,2242.1,2233.3,2224.83,2291.27,389.44,385.73,393.92,393.39,388.82,393.22,434.03,387.46,227.89,79.1,54.3,52.66
3.47,51.61,89.81,339.54,-0.0102,-0.0015,-0.0093,-0.0059,0.0211,0.0286,3.75,162,2.2,27.8,161.1,2170.67,2171.72,2242.69,2233.36,2224.83,2291.18,388.96,385.17,393.75,393.53,388.84,393.18,434.3,386.92,228.15,79.07,54.27,52.72
3.475,58.37,118.32,413.22,-0.0078,7e-04,-0.0093,-0.0042,0.0188,0.017,3.8,159.5,2.5,28.7,158.7,2172.17,2170.96,2243.54,2233.52,2224.98,2291.14,388.53,384.87,393.34,393.73,388.72,393.11,434.47,386.1,228.45,79.07,54.24,52.71
3.48,65.56,120.53,387.66,-0.0057,0.0018,-0.0099,-0.0052,0.0131,0.0044,3.69,157.6,2.8,29.4,157,2173.67,2170.77,2244.47,2233.62,2224.89,2291.08,388.66,385.26,393.4,393.8,389,393.27,434.6,385.84,228.62,79.07,54.2,52.67
3.485,74.93,93.99,295.67,-0.0059,0.0014,-0.0146,-0.0053,0.0064,-0.0095,3.74,156.5,3.1,29.8,156,2175.24,2171.19,2245.4,2233.81,2224.87,2291.01,388.08,385.19,393.54,394.18,389.14,393.47,434.77,385.87,228.79,78.95,54.14,52.69
3.49,78.2,76.13,224.41,-0.0088,0.0013,-0.0199,-0.0059,-0.0039,-0.0093,3.73,155.5,3.6,30.2,155.1,2176.9,2171.94,2246.46,2233.89,2224.72,2291,387.9,385.12,393.27,394.72,389.08,393.41,434.83,386.03,228.86,78.9,54.1,52.73
3.495,84.75,59.58,158.05,-0.0104,8e-04,-0.023,-0.0054,-0.0159,0.0023,3.3,154.8,4,30.5,154.1,2178.6,2172.84,2247.47,2234.08,2224.61,2290.92,387.7,383.85,393.33,394.95,389.5,393.32,434.83,386.23,228.84,78.78,54.04,52.82
3.5,89.87,34.16,76.66,-0.0107,0.0018,-0.0141,-0.0047,-0.0297,0.0194,3.06,154.2,4.4,30.9,153.4,2180.44,2174.03,2248.56,2234.07,2224.54,2290.93,387.5,383.42,393.28,395.22,389.71,393.26,434.87,386.46,228.65,78.83,54.03,52.75
3.505,98.31,12.31,-37.28,-0.0101,0.0031,0.00315,-0.0041,-0.04,0.0258,3.04,154.2,4.8,31,153.4,2182.07,2175.58,2249.53,2234.1,2224.53,2290.99,387.67,383.14,393.2,395.52,389.74,393.27,434.87,386.69,228.35,78.77,53.89,52.73
3.51,105.28,-13.1,-124.65,-0.01,0.0033,0.0204,-4e-04,-0.0475,0.026,2.97,154.7,5.4,30.9,153.8,2183.84,2177.47,2250.35,2234.16,2224.53,2290.97,387.73,383.23,393.02,395.58,389.74,393.18,435,386.83,228.05,78.83,53.61,52.71
3.515,90.97,-13.24,-163.61,-0.0117,0.0033,0.0383,-6e-04,-0.053,0.0228,2.57,155.5,6,30.8,154.6,2185.44,2179.6,2251.27,2234.26,2224.65,2290.83,387.66,383.24,393.09,395.84,390.16,393.13,435.03,386.99,227.69,78.8,53.31,52.73
3.52,56.62,-14.97,-176.94,-0.0092,0.0017,0.0504,0.0011,-0.0558,0.0201,2.35,156.2,6.5,30.6,155.4,2187.37,2181.92,2252.11,2234.27,2224.72,2290.66,387.32,383.12,393.22,396.47,390.39,393.1,435.2,387.03,227.36,78.8,53.12,52.76
3.525,3.33,-13.8,-168.1,-0.0098,0.003,0.0503,-0.004,-0.0554,0.0181,2.05,156.8,6.7,30.7,156,2189.37,2184.19,2253.29,2234.15,2224.79,2290.61,387.1,383.11,393.26,397.05,390.69,393.05,435.33,387.07,226.96,78.83,53.53,52.79
3.53,-51.31,-22.59,-165.31,-0.01,0.0022,0.0448,-0.0047,-0.0504,0.018,1.71,157.5,6.5,30.6,156.6,2191.4,2186.55,2254.17,2234.1,2224.63,2290.57,387.12,383.03,393.36,397.49,391.08,393.05,435.4,387.13,226.62,78.86,54.2,52.83
3.535,-74.88,-37.02,-150.12,-0.0105,0.0026,0.0452,-0.0071,-0.0456,0.0206,1.57,158.1,6,30.5,157.3,2193.4,2188.82,2255.17,2234.22,2224.63,2290.51,386.73,382.96,393.14,397.62,391.17,392.98,435.47,387.17,226.41,78.93,55.16,52.86
3.54,-57.03,-42.21,-126.53,-0.0068,0.001,0.0488,-0.0055,-0.0373,0.0252,1.38,159,5.4,30.2,158.1,2195.27,2191.16,2255.98,2234.71,2224.66,2290.42,387.1,383.09,393.17,397.35,391.24,392.83,435.53,387.17,226.21,78.87,56.02,52.89
3.545,-1.29,-36.79,-79.4,-0.0054,1e-04,0.0534,-0.0035,-0.0311,0.0344,1.25,159.4,5.2,30,158.4,2197.27,2193.23,2256.93,2235.25,2224.64,2290.46,387.01,383.07,393.49,396.93,391.52,392.96,435.7,387.23,226.04,78.84,56.56,52.9
3.55,61.43,-12.89,-40.32,-0.0042,-0.0011,0.0482,-0.0063,-0.0232,0.0411,1.28,159.6,5.3,29.8,158.7,2199.4,2195.27,2257.78,2235.66,2224.52,2290.44,386.92,383.12,393.51,396.7,391.52,392.99,435.93,387.36,225.88,78.62,56.55,52.9
3.555,103.41,10.82,-6.13,-0.0023,-0.0024,0.0421,-0.0103,-0.0177,0.0478,1.25,159.5,6,29.8,158.6,2201.47,2196.98,2258.52,2235.52,2224.39,2290.49,386.92,383.13,393.94,396.65,391.56,393,436.13,387.59,225.84,78.54,56.13,52.84
3.56,113.36,31.86,8.47,-3e-04,-0.0043,0.0264,-0.0148,-0.0136,0.0532,1.31,159.5,6.7,29.9,158.7,2203.54,2198.74,2259.34,2235.14,2224.37,2290.44,386.73,383.42,393.98,396.52,391.49,393.01,436.37,387.86,225.77,78.47,55.87,52.83
3.565,89.34,39.82,22.59,5e-04,-0.0058,0.0108,-0.0105,-0.0121,0.0604,1.09,159.2,7.2,30.2,158.5,2205.37,2200.12,2260.24,2234.74,2224.34,2290.49,386.82,383.79,394.02,396.39,391.73,392.99,436.57,388.25,225.83,78.53,55.75,52.78
3.57,55.32,39.27,41.51,-0.0026,-0.0066,0.0029,-0.004,-0.012,0.0639,0.99,159.2,7.6,30.4,158.5,2207.1,2201.68,2261.2,2234.58,2224.39,2290.39,387.07,384.12,393.98,396.05,391.8,392.94,436.7,388.75,225.8,78.62,55.79,52.77
3.575,33.71,27.92,42.99,-0.0017,-0.0067,0.0124,3e-04,-0.0132,0.064,0.87,158.8,7.8,30.6,158.2,2208.9,2203.05,2262.23,2234.72,2224.4,2290.39,387.5,384.35,393.81,395.45,392.04,393.04,436.83,389.12,225.8,78.51,55.94,52.74
3.58,23.3,12.31,33.3,-0.003,-0.0056,0.0284,0.0013,-0.0158,0.0634,0.66,158.6,7.8,30.7,158,2210.74,2204.52,2263.17,2234.76,2224.26,2290.46,387.88,384.7,393.72,394.95,392.31,393.07,437,389.52,225.74,78.35,56.31,52.71
3.585,17.15,-7.37,1.28,-0.0033,-0.0064,0.0301,0.0049,-0.0197,0.062,0.67,158.3,7.9,30.8,157.7,2212.8,2206.11,2264.07,2234.8,2224.2,2290.49,388.16,385.1,393.85,394.71,392.31,393.08,437.17,389.82,225.73,78.18,56.48,52.64
3.59,8.39,-22.59,-26.93,-0.0061,-0.0056,0.0254,0.0101,-0.025,0.0601,0.56,158.4,8.1,30.6,157.9,2214.77,2207.84,2264.75,2234.8,2224.2,2290.44,388.43,385.82,393.92,395.03,392.46,393.11,437.4,390.19,225.61,78.35,56.56,52.61
3.595,-3.7,-35.44,-42.52,-0.005,-0.0064,0.0189,0.0131,-0.0284,0.0529,0.31,158.5,8.1,30.4,158.1,2216.84,2209.77,2265.51,2235.04,2224.34,2290.32,388.61,385.98,393.74,395.82,392.72,393.08,437.57,390.43,225.44,78.64,56.71,52.57
3.6,6.52,-41.55,-58.15,-0.0052,-0.005,0.0186,0.0187,-0.0312,0.0488,0.06,158.8,8,30.2,158.4,2218.94,2211.73,2266.37,2235.37,2224.42,2290.36,388.78,386.43,393.74,396.57,392.85,392.92,437.83,390.56,225.22,78.64,57.16,52.57
3.605,33.12,-40.59,-58.8,-0.0064,-0.0052,0.0164,0.0271,-0.0332,0.0396,0.07,158.8,7.8,30.1,158.4,2221.27,2213.77,2267.33,2235.82,2224.26,2290.34,389.49,387.13,393.79,397.11,393.01,393.01,437.97,390.76,225.04,78.6,57.55,52.57
3.61,70.67,-38.47,-79.86,-0.0078,-0.0042,0.0177,0.0364,-0.0364,0.0322,0.08,159.2,8.2,29.8,158.8,2223.6,2216.12,2268.21,2236.05,2224.18,2290.28,390,387.62,393.65,397.51,392.89,392.98,438.1,390.96,224.78,78.72,57.37,52.51
3.615,94.41,-32.11,-102.19,-0.0069,-0.0034,0.0209,0.0379,-0.0385,0.0223,-0.28,159.3,8.8,29.6,159,2226.1,2218.39,2269.14,2236.34,2224.08,2290.18,390.45,388.37,393.76,397.76,393.21,392.89,438.2,391.26,224.58,79.03,57.02,52.5
3.62,93.99,-10.46,-105.16,-0.0034,-0.0022,0.023,0.0368,-0.0387,0.0194,-0.4,159.9,9.4,29.5,159.6,2228.4,2220.95,2270.13,2236.43,2224.1,2290.14,391.03,388.76,394.16,397.98,393.48,393.02,438.23,391.4,224.38,79.28,56.74,52.44
3.625,86.88,10.99,-108.95,-0.0032,-0.002,0.0113,0.0421,-0.0374,0.0161,0.16,160.2,9.7,29.4,160,2231.07,2223.55,2271.23,2236.4,2224.04,2290.13,391.36,389.44,394.29,398.4,393.05,393.23,438.27,391.56,224.24,79.45,56.87,52.49
3.63,84.58,40.51,-82.88,-0.0055,-0.002,0.0076,0.0487,-0.0361,0.0108,-0.17,160.7,10.1,29.6,160.5,2233.67,2226.24,2272.6,2236.25,2223.89,2290.13,392.02,390.26,394.64,398.57,393.45,393.26,438.3,391.5,224.08,79.71,57.13,52.44
3.635,87.77,50.83,-83.99,-0.0082,-0.0014,0.0131,0.0541,-0.036,0.0023,-0.5,160.9,10.5,29.8,160.7,2236.4,2228.88,2273.97,2235.99,2223.87,2290.11,392.26,390.64,394.78,398.66,393.77,393.19,438.23,391.44,223.91,80,57.37,52.43
3.64,108.44,58.16,-60.76,-0.0125,-8e-04,0.0313,0.0565,-0.0366,-0.0102,-0.79,161.1,11.1,30.3,160.9,2239.07,2231.45,2275.68,2235.88,2223.95,2290.1,392.77,391.36,394.78,398.46,394.16,393.25,438.17,391.3,223.68,80.24,57.6,52.43
3.645,106.31,60.78,-51.28,-0.0144,-1e-04,0.0426,0.0591,-0.036,-0.019,-1.01,161.5,11.5,30.4,161.3,2241.87,2234.37,2277.23,2235.9,2223.88,2290.16,393.53,391.78,395.26,398.33,394.25,393.08,438.07,391.4,223.51,80.48,57.86,52.46
3.65,109.67,62.68,-34.52,-0.0163,-0.0011,0.048,0.0671,-0.0354,-0.0283,-0.94,161.6,12.3,30.8,161.5,2244.9,2237.21,2279.04,2236.02,2223.98,2290.19,394.21,392.61,395.72,398.24,394.18,393.09,438.03,391.37,223.34,80.74,57.73,52.47
3.655,102.58,82.94,-14.66,-0.0156,-0.0019,0.0533,0.0722,-0.0341,-0.0274,-1.04,161.7,12.7,31.1,161.6,2247.67,2239.91,2280.81,2236.3,2224.06,2290.06,395.26,393.23,396.02,397.9,394.39,393.19,437.8,391.3,223.24,81.04,57.93,52.47
3.66,89.45,95.97,-0.77,-0.017,-0.0037,0.0632,0.0804,-0.0346,-0.0215,-1.06,161.7,13.3,31.5,161.5,2250.67,2242.61,2282.77,2236.48,2224.21,2289.87,396.13,394.01,396.31,397.84,394.44,393.22,437.6,391.07,222.98,81.43,58.02,52.44
3.665,94.98,120.65,22.89,-0.0201,-0.0057,0.0762,0.0879,-0.034,-0.002,-1.17,161.6,13.5,32.1,161.6,2253.64,2245.34,2284.89,2236.8,2223.92,2289.56,396.86,395.72,396.53,397.73,394.64,393.3,437.4,390.74,222.75,81.86,58.58,52.46
3.67,78.79,119.17,0.13,-0.0234,-0.0088,0.0924,0.0982,-0.0346,0.009,-0.61,161.5,14,32.7,161.5,2256.84,2248.2,2287.15,2237.13,2223.49,2289.42,397.86,398.13,396.83,397.86,394.08,393.38,437.27,390.44,222.58,82.23,58.87,52.44
3.675,73.05,112.08,-60.77,-0.0262,-0.0115,0.1171,0.1101,-0.034,0.0067,0.26,161.3,14.6,33.5,161.3,2259.9,2250.91,2289.54,2237.38,2223.32,2289.32,398.89,399.2,397.07,398.13,393.17,393.47,437.03,390.14,222.47,82.81,59.27,52.43
3.68,51.44,90.18,-192.62,-0.0272,-0.0148,0.1362,0.1221,-0.0309,-0.0088,0.99,161.5,14.8,33.9,161.5,2263,2254.06,2291.69,2237.58,2223.27,2289.36,399.9,399.94,397.37,398.22,392.39,393.53,436.83,390.13,222.37,83.32,59.79,52.35
3.685,26.74,89.47,-238.87,-0.0279,-0.0175,0.1565,0.1353,-0.0263,-0.0209,2.42,162.5,15,34.3,162.5,2265.97,2257.81,2294.01,2237.72,2223.27,2289.26,400.79,399.7,397.37,398.35,390.78,393.56,436.57,390.36,222.18,84.02,60.53,52.25
3.69,16.63,124.51,-185.73,-0.0275,-0.0219,0.1697,0.1492,-0.0235,-0.0207,2.89,164.4,15.1,34.5,164.4,2269,2262.44,2296.53,2238,2222.98,2289.1,402.06,400.51,397.64,398.27,390.43,393.76,436.4,391.2,221.98,84.64,61.41,52.15
3.695,4.27,183.11,11.22,-0.0323,-0.0254,0.1921,0.1686,-0.0246,-0.0181,3.29,164.9,15.1,35.3,164.8,2272.04,2265.89,2299.37,2238.36,2222.7,2288.98,402.96,400.94,397.86,398.43,390.1,393.91,436.27,391.84,221.78,85.39,62.48,52.02
3.7,-1.89,246.42,166.45,-0.04,-0.0288,0.2184,0.1874,-0.0265,-0.0141,3.27,164.3,15.2,36.4,164.3,2275.17,2268.54,2302.3,2238.7,2222.32,2288.88,403.95,401.44,397.85,398.43,390.27,394.07,436.2,391.7,221.64,86.24,63.58,51.89
3.705,-10.11,275.19,219.98,-0.0518,-0.0304,0.2508,0.2103,-0.0285,-0.014,3.06,162.3,15.1,38,162.3,2278.3,2269.92,2305.23,2239.09,2222.21,2288.7,404.81,401.85,397.79,398.31,390.61,394.16,436.07,390.86,221.7,87.14,64.74,51.73
3.71,-24.55,290.05,185.05,-0.0617,-0.0307,0.2876,0.2342,-0.0287,-0.023,3.05,161.9,15,39.4,161.9,2281.34,2272.51,2308.45,2239.49,2222.63,2288.47,405.56,402.57,397.49,398.38,390.67,394.18,435.9,390.03,221.67,88.19,65.85,51.56
3.715,-39.67,293.39,95.23,-0.0727,-0.0312,0.3312,0.2672,-0.0287,-0.0465,2.69,161.6,14.9,40.8,161.5,2284.54,2275.44,2311.87,2240.1,2223.1,2288.18,406.2,402.83,397.43,398.4,391.07,394.12,435.8,389.71,221.57,89.32,67.07,51.37
3.72,-73.33,310.08,66.81,-0.0879,-0.0297,0.3782,0.3054,-0.0243,-0.0718,2.42,161.7,14.7,42.2,161.5,2287.77,2278.88,2315.7,2240.83,2223.71,2287.8,407.08,402.45,397.1,398.36,391.46,394.16,435.8,389.54,221.35,90.66,68.47,51.17
3.725,-111.7,350.28,48.34,-0.1056,-0.0266,0.4324,0.3482,-0.0196,-0.083,1.56,161.4,14.3,43.9,160.9,2290.97,2282,2319.73,2241.71,2224,2287.32,407.77,401.33,396.53,398.38,392.45,394.18,435.8,389.44,221.15,92.18,70.19,51
3.73,-165.1,395.9,43.03,-0.1258,-0.0172,0.4935,0.3964,-0.0106,-0.0827,0.29,161.3,13.6,45.6,160.8,2294.14,2285.32,2324.01,2242.7,2224.41,2286.76,408.07,401.6,395.8,398.2,393.83,394.14,435.77,389.43,220.95,93.83,72.33,50.83
3.735,-226.69,451.21,37.72,-0.1454,1e-04,0.563,0.4516,0.0037,-0.0865,-1.23,161.1,12.7,47.8,160.7,2297.1,2288.56,2328.81,2243.82,2224.98,2286.17,408.57,402.01,394.99,398.25,395.43,394.11,435.5,389.21,220.75,95.74,74.91,50.72
3.74,-289.98,505.52,72.47,-0.1597,0.0277,0.6354,0.5118,0.0289,-0.1028,-2.64,160.9,11.4,50.1,160.8,2300.24,2291.95,2333.98,2245.19,2225.67,2285.46,409,403.34,394.05,398,397.03,394.28,435.27,388.88,220.55,98,77.97,50.59
3.745,-358.34,546.94,115.03,-0.162,0.068,0.704,0.5713,0.0636,-0.1227,-2.95,160.3,9.7,52.9,160.3,2303.44,2295.1,2339.68,2246.92,2226.69,2284.59,409.48,404.21,392.93,398.05,397.39,394.4,434.97,388.25,220.56,100.66,81.39,50.54
3.75,-410.9,589.19,176.38,-0.1448,0.119,0.7657,0.6252,0.1045,-0.144,-3.98,159.7,7.8,55.7,159.7,2306.6,2298.29,2345.54,2248.9,2227.96,2283.6,410.12,404.94,391.64,397.92,398.23,394.36,434.57,387.56,220.66,103.66,85.21,50.56
3.755,-448.57,605.2,191.81,-0.1037,0.1805,0.8149,0.6732,0.1496,-0.1653,-4.68,158.9,5.5,58.7,159,2309.74,2301.43,2351.71,2251.22,2229.4,2282.41,410.58,405.71,390.46,397.93,398.77,394.44,434.03,386.73,221.16,106.96,89.42,50.87
